Unnamed: 0,description,points,country,province,variety,price
105173,"This is a great example of a lower alcohol, somewhat underripe Pinot Noir that shows solid depth and lovable freshness. Lively aromas of black-raspberry sorbet and dark strawberry show on the nose, while the palate picks up a tart cranberry character. White pepper, thyme and juniper enliven the fruity flavors.",92,US,California,Pinot Noir,45
115597,"Surprisingly dark for Tempranillo, this ripe and fruity wine has hints of barn and straw in the nose. The concentrated cherry/berry fruit flavors roll into drying tannins, with some seed tannin bitterness.",86,US,Washington,Tempranillo,30
94758,"Despite coming from declassified barrels from the winery's other programs, the quality still hits a very high mark on this blend of Cabernet Franc (33%), Cabernet Sauvignon (29%), Merlot (29%) and Petit Verdot. The aromas of cranberry, herbs, plum and mineral are generous followed by good depth to the fruit flavors and bitters on the finish. As always with this winery, it's the balance of acid and tannins that most impresses. Give a one hour decant.",92,US,Washington,Bordeaux-style Red Blend,25
83063,"This has flavors and aromas of hazelnut, dried apricot and coconut in between layers of lush white peach. Overall, this is very pretty and well balanced. Its light-handed finish is floral and tropical, without a sign of oak.",88,US,California,Viognier,20
52403,"The aromas are vibrant, with notes of flowers, jasmine, lime and peach. The palate drinks a hair off dry, with the concentration coming off as light but still providing interest.",87,US,Washington,Riesling,26
57723,"Elegance and finesse are the touchstones here, with the scaffolding to age for decades. Tight and precise, it shows pomegranate and red-berry fruit, stiff and potent tannins, and plenty of supporting acidity. Drink 2020 to 2030 and beyond.",91,US,Oregon,Pinot Noir,54
4936,"Defines a certain style of Paso Robles red wine, soft in structure, with easy, gentle tannins and ripe, pronounced fruit that's almost candied in sweetness. But in this case, the blackberry and cherry flavors are totally dry.",86,US,California,Syrah,20
136833,"It's hard to find good Washington Malbec under $20. Start here. Stone Tree (Wahluke Slope) vineyard provided much of the fruit, and there is a small (10%) amount of new oak in the mix. This captures the steely core of cassis, matches it to sharp, defining acids, and hones the accents of herb and cinnamon spice to a perfect pitch.",90,US,Washington,Malbec,20
99172,"This wine is made by Paso Robles-based Jeremy Weintraub, who also works at Adelaida Winery. Aromas recall beeswax, light banana, ripe nectarine, lemon curd and white flowers. Soft once sipped, it proves easy to drink, with flavors of chamomile tea, yellow pear, yellow apples and roasted nuts.",90,US,California,Roussanne,40
65928,"This vineyard selection brings a bit more concentration and complexity than the other Coelho Pinots. The mixed fruits offer flavors of red candy and Orange Crush, with a touch of the region's earthy tannins. Just 20% went into new oak.",89,US,Oregon,Pinot Noir,50
129008,"Soft, easy and dry, with a silky texture framing flavors of rosehip tea, cherry skins, cranberries and pepper. Drink now.",85,US,California,Pinot Noir,20
118128,"This brings a pleasing mix of apple, melon and peach fruit, with a good grip and moderate length. It's a fine all-purpose Oregon Chardonnay, widely available at a wallet-friendly price.",88,US,Oregon,Chardonnay,14
127077,"This Bordeaux-style blend, using the old-fashioned term Claret, may be a sly indication of its age, drinkability and overall balance. Scents of sandalwood, musk and black cherry greet you, with maturing flavors of ripe cherries and cigar box. Supple and seamless, with impeccable balance, it's now drinking at its best.",92,US,Washington,Bordeaux-style Red Blend,37
63494,"The wine is tart and pretty thin in citrus and peach fruit, leaving the oak to stick out. Still, it does show fine elegance and minerality.",85,US,California,Chardonnay,27
81252,"Lots of fun to sip this showy, overt, no-holds-barred Zin. Lavish use of new oak gives aromas of toasted bread, maple syrup and smoked bacon. The flavors say ripe strawberries and sweet blackberry jam, and the finish is sweet and spicy at the same time.",89,US,California,Zinfandel,12
16296,"This is a blend of several vineyards, instead of the winery's usual single-vineyard Chards. It's been tastefully assembled, and displays good Central Coast acidity framing tropical fruit and oak flavors with a stony, minerally edge.",87,US,California,Chardonnay,30
112029,"Rich in jammy cherry and chocolate flavors, and with finely ground, ripe tannins, this Merlot hails from an inland Sonoma County appellation. The wine is a little simple, but is elegant and very easy to drink.",84,US,California,Merlot,17
68558,"This pleasant Merlot is a little tough and gritty, but it's rich and candied in blackberry and cherry, roasted almond and vanilla flavors. Give it some time to breathe in the glass.",86,US,California,Merlot,21
122772,"A rustic tinge of barnyard-y earth marks this wine, otherwise plumed in plum and tobacco. Its personality leans toward herbaceousness, with a juiciness on the midpalate. The finish is dry and abbreviated.",85,US,California,Cabernet Sauvignon,25
5459,"This Virginia Cab Franc starts soft and ripe with loads of juicy black currant and berry flavors flecked with sweet, warm baking spices and cedar notes. A zesty kick of acidity on the midpalate and a flash of fresh, green herbs on the finish add elegance and balance.",88,US,Virginia,Cabernet Franc,29
51230,"Lots of dry elegance in this wine. It's also more acidic than your typical Napa Cabernet, with a tart bite. The tannins are young and forceful, and the finish is totally dry. As presently constituted, it's somewhat tough and lean. But the core of cherries and blackberries suggests some degree of ageabilty. Hold until 2015.",88,US,California,Cabernet Sauvignon,65
46224,"Char and savory spices accent blackberry and cherry aromas on this crisp, medium-bodied wine. On the palate, delicate fruit flavors are a bit overwhelmed amidst layers of oak and spice. It ends with a soft kiss of tannins.",85,US,New York,Pinot Noir,35
61729,"This proves that sparkling wine does not have to be bone-dry to be sophisticated. Although moderately sweet, it is complex in aroma, elegant in texture and balance, rich in flavor and long on the finish. An appealing fresh-bread aroma leads to rich poached-pear flavors. This will be great with an after-dinner cheese course.",93,US,California,Sparkling Blend,39
103599,"A kitchen-sink blend of varieties with Merlot (44%) and Cabernet Sauvignon (26%) taking the lead, this wine offers appealing aromas that suggest high-toned, sweet barrel spices, plum and herbs. It's loaded with cranberry, cherry and plum flavors with a rich mouthfeel that keeps the interest high.",91,US,Washington,Red Blend,18
39110,"This brooding, brawny wine made from mountain fruit is all about mushroom and compost notes—a true expression of the vineyard's surroundings. Black cherry fruit and youthful tannins provide context, with a sizzling streak of acidity.",91,US,California,Pinot Noir,50
10197,"A solid effort from this fine winery, from a vintage everyone is increasingly admitting was more difficult than it looked. It’s as middle of the road as you can get. It strikes all the right notes in terms of ripe, polished black-currant fruit, anise and smoky oak, yet never quite achieves complexity. Nonetheless there’s enough harmony and juiciness to satisfy.",87,US,California,Cabernet Sauvignon,25
118925,"This is the first wine made from Oregon grapes by this southern California winery. But one can't help but wonder if shipping fruit all the way down the coast might bang it up a bit. For whatever reason, this wine tastes fractured, metallic and chalky. There is a core of black cherry, but it seems surrounded by gun-metal flavors, which stick to the palate and abruptly shut down the finish.",85,US,Oregon,Pinot Noir,50
139827,"This is pure varietal, all from the estate vineyard, and already showing the warm, round supple strength of great Washington Merlot. Rich and sweetly ripe with spicy berries, wild red fruits and sweet chocolate.",91,US,Washington,Merlot,25
118762,"Spicy and completely dry, this fresh and fruity rosé is a pretty strawberry and salmon shade, with persistent flavors of cherry candy, lemon oil and nougat. There's a nice citrus snap to the finish.",88,US,Washington,Sangiovese,13
78039,"Nice blackberry, mocha, teriyaki beef and pepper flavors in this dry, smoothly tannic wine. It's too soft to show development in the bottle, but is pretty good for drinking now.",86,US,California,Syrah,24
35843,"The vineyard is located in the Chehalem Mountain AVA (not shown on the label) and reflects the dark, earthy characteristics of the region. Fruit is spicy, tart and tightly wound, mixing black raspberry, black cherry and a sip of Dr Pepper. That blackness continues with some licorice threading through the finish.",92,US,Oregon,Pinot Noir,55
33684,"Spritzy, lively and quite dry, this mixes citrus rind phenolics with apple and pear fruit. It's simple, fruity and searingly tart.",86,US,Washington,Riesling,19
141667,"Straightforward black berry and black cherry over dark, chocolaty tannins. Simple, astringent and a bit stripped.",86,US,Washington,Merlot,36
